2017-01-31	Director, Data Architecture ( Health Care )	Next Step Staffing	Raritan, NJ	[\nThe new Director must bring strong thought leadership around enterprise business intelligence/analytics architecture, design and strategy experience. Seek out opportunities for simplification, capability enablement and standardization of the IT solutions landscape, instituting best practices and lowering costs. In addition, with an eye towards improving business operations, he/she will focus on vendor contracts and negotiations with a charter to improve the way the organization operates. \\Specific Responsibilities: \xb7 End-to-end global responsibility for creating and aligning Data Strategy with strategic business intent and establishing the IT roadmap; provides architecture direction and guidance; ensures alignment with Strategic Roadmaps, Enterprise Blueprints, and our companies Standards; drives consistency and quality of the Architecture artifacts (business process architecture, data architecture, etc.)Establishes strategic roadmaps and governs key aspects of solution implementation related to Data Management (acquisition, ingest, standardization, enrichment, etc.) and projects to provide end-to-end reporting and analytics capabilities.The implementation solution will involve the use of Big Data capabilities like Hadoop and NoSQL databases as well as leveraging traditional DW technologies where applicable.Architect target architecture and strategy for key business initiatives ensuring alignment with big data strategy and future state architecture vision.Strongly influences the future direction of business solutions based on technology vision. Brings external benchmarks and inputs into decision making to keep the solution current/leading edge, thus contributing to the competitive value of MDD. Advise senior management on the application data technology within their business areas/regions.Represents MDD IT strategy in our company-wide Architecture forums. Collaborate closely with other company sector Architects to drive synergies and leverage solutions where applicable.Externally, drives technology roadmap of key vendor partners (e.g. Oracle, SAP) to maximize alignment and value to meet MDD needs. Drive proof-of-concept and industry benchmarking efforts to set strategic global reference architectures that enable new business capabilities.Deeply influences at VP and CIO levels of the organization providing guidance and advice for strategic 3-5 year technology direction. Engage with Project/Program teams to ensure SDLC deliverables meet or exceed SDLC.Qualifications \xb7 A minimum of a Bachelor\u2019s Degree required\xb7 A minimum of 10 years Enterprise Architecture experience in Data required\xb7 Proven experience in best practices in Master Data Management, Data Standards/Definitions, Data Quality, and Big Data required\xb7 Proven experience in enterprise integration with a focus on cloud computing and traditional ERP (JDE, Oracle, SAP) and DW environments\xb7 Experience with the various tools &amp; frameworks of the Hadoop ecosystem (MapReduce, YARN, Pig, Hive, Hbase) and NoSQL (MongoDB, Cassandra, Neo4J)\xb7 Experience with Cloud based data technologies(AWS RDS, Dynamo, Redshift, S3, EMR, Google BigTable, BigQuery, Dataflow)\xb7 Experience with integration methodologies andtools\xb7 Experience designing, developing, and implementing ETL and Relational Database Systems\xb7 Experience with data mining, machine learning, statistical modeling tools orunderlying algorithms\xb7 Experience finding refined solutions to complex design challenges and helping the entire team meet its commitments\xb7 Must have a \u201cbig picture\u201d mind set and always think beyond a single project, business domain, or operating company\xb7 Proven and credible business knowledge and experience in the applications that are supported across the Commercial, Quality and Compliance or Supply Chain functional domains\xb7 Must have experience driving strategic roadmaps, initiatives, programs or projects that enable blueprint realization\xb7 Must have experience in developing strategies and roadmaps with IT architecture focus (e.g. technology blueprints, business process harmonization blueprints, systems integration maps, etc.)\xb7 Experience with leading multi-company teams and global efforts are preferred\xb7 Previous people management experience is preferred\xb7 Demonstrated ability to understand and articulate business requirements, direction, and initiatives from an enterprise-level perspective\xb7 Proven ability to manage team within a matrixed structure\xb7 Demonstrated understanding and management of financial processes and results related to projects, departmental budgets, and enterprise\n]	[]
2017-01-30	Process Improvement Analyst	Globalquest Staffing Solutions	Buffalo, NY	[\nBasic FunctionThe position is responsible for analyzing and correcting process and service delivery problems with the purpose of improving efficiency, decreasing costs, and improving service.Essential Position ResponsibilitiesManages organized process improvement efforts throughout division and other divisions to include coordination of departmental and vendor presentations; facilitates team-based process improvement projects, introducing and/or utilizing process management methodology.Uses quality improvement tools and techniques such as flow charts, run chart development, and pareto chart development and interpretation to develop and implement customer-focused action plansConducts detailed analysis of existing functions to define all processing steps, and dependant systems, documents and flows operational processes and procedures, and collects and analyzes data to determine performance, identify efficiencies, and isolate problem areas. Performs volume and cost analysis.Designees and distributes corresponding reports.Coordinates employee communication. Trains departments' staff members to implement and track results.Completes statistical analysis to determine projects related to key performance statistics and financial benefit(s) of improvements, develops measurement at a meaningful and actionable level, and creates tracking system for performance management.Assists department manager in budget forecasting.Designs and enforces a customer-focused problem solving processPerforms other duties as requested by management.Nature and ScopeInteracts professionally with various staff, supervisory, and managerial levels to include senior managementMay provide direct management of up to five (5) staff members to include delivering annual performance reviews. Oversees and develops junior analysts within departmentManagement skills to plan, organize, assign, execute, and review work for a group of employees or a department, including performance determination of staff, requirements, and recommendation of salary increasesBasic QualificationsBachelor s degree (or equivalent in work experience).Technical SkillsExcellent PC skills to include: Word, Excel, PowerPoint, Visio, Allclear, Access, Minitab or equivalent statistical softwareAbility to navigate the Internet for research purposes.Other Job InformationVery strong analytical, presentation, and communication skills (both written and verbal)Solid understanding of statistics and the interpretation of statistical dataAnalytical and evaluative thinking to develop new and creative application to problemsStrong understanding of department/division, its functional areas, and Bank-wide knowledgeDetail-orientedWorks well with diverse groups of people and processes; strong customer focus, service attitude, and leadershipCan handle multiple projects at various stages simultaneouslySelf-startingExcellent problem solving\n]	[]
2017-02-03	Information Security Risk Consultant	BOK Financial Corporation	Tulsa, OK	[\nReq ID: -23081-Areas of Interest:- Information Security- BOK Financial (BOKF),  Headquartered in Tulsa, Oklahoma, BOK Financial Corporation (NASDAQ: BOKF) is a top 25 U.S.-based financial services holding company with operations in ten states - Oklahoma, Texas, Arkansas, Arizona, Colorado, Kansas/Missouri, New Mexico, Nebraska and Wisconsin. The company began more than 100 years ago in Tulsa and has successfully diversified into a variety of industries, businesses and geographies. - - - - -- - - - -.  The  Information Security Risk Consultant  is responsible conducting assessments to determine risk exposures and developing security measures. Responsible for developing and maintaining the risk assessment framework and determining methods of implementing and enforcing security policies. PRINCIPLE DUTIES AND RESPONSIBILITIES: Performs independent hands-on risk assessments to identify significant information security risks and oversee compliance with numerous regulatory and industry control requirements. Includes application, system, infrastructure, process and vendor security risk assessments to determine compliance with Bank policies and standards, financial laws and regulations such as GLBA, SOX, and PCI along with the FFIEC Information Technology Examination Handbooks. Consults with project teams by providing guidance on appropriate security controls to meet compliance. Identifies and communicates recommended / required security controls for business products. Documents and monitors the implementation of controls for technology and business project plans. Facilitate business alignment with Enterprise Risk Management, Audit and IT by participating in security risk management steering committee or advisory boards. Develops and maintains information security risk assessment framework and practices in consideration of emerging threats and in alignment with changing regulations. Reviews vendor due diligence and availability requirements and recommends appropriate contract language. Protects the integrity, confidentiality, and availability of information. Responds to a loss or misuse of information assets; participates in investigations of suspected information security misuse or in compliance reviews; and communicates unresolved security exposures, misuse, or noncompliance situations. KNOWLEDGE, SKILLS and ABILITIES: In-depth understanding of strategic business risks Ability to develop a comprehensive understanding of the financial business, market and industry and relate that knowledge to identified operations- and IT-related risks Advanced knowledge of risk assessment procedures, policy formation, role-based authorization methodologies, authentication technologies, and security attack vectors Thorough knowledge and understanding of business needs and business planning, systems analysis and application development Strong skills as a negotiator, to facilitate commitment to, and sign-off on, appropriate levels of residual risk from line-of-business managers Excellent verbal and written communication skills and the ability to understand business requirements in order to make decisions on appropriate risk strategies Basic knowledge of a broad range of standards and frameworks - for example, International Standards Organization (ISO) 27001, IT Infrastructure Library and ISO 20000, Capability Maturity Model Integration and Six Sigma This level of knowledge is normally acquired through completion of a Bachelor-s Degree in Computer Technology/Science, Engineering, or a related field and 6+ years of experience in IT which includes at least 3 years- experience in the information security industry or 12+ years related business experience. Prior experience in financial services industry is preferred. Preference: CISSP (Certified Information Systems Security Professional). BOK Financial  is a stable and financially strong organization that provides excellent training and development to support building the long term careers of our employees.  With passion, skill and partnership you can make an impact on the success of the bank, our customers and your own career! - Apply today  and take the first step towards your next career opportunity! - BOK Financial is an equal opportunity employer.- We are committed to providing equal employment opportunities for training, compensation, transfer, promotion and other aspects of employment for all qualified applicants and employees without regard to sex, race, color, religion, national origin, age, disability, sexual orientation, genetic information or veteran status.  Attention All Third Party Agencies, Headhunters, and Recruiters BOK Financial and its Subsidiaries will not accept candidate submission by unsolicited third parties through this site or any company email address. All unsolicited candidates presented to BOK Financial and its Subsidiaries will be considered the property of BOK Financial. BOK Financial and its Subsidiaries will not be responsible for any fees associated with unsolicited candidates, nor will a contractual relationship be formed by the submission. BOK Financial and its Subsidiaries are not obligated and will not under any circumstances pay any fees to said third parties submitting candidates in this manner. BOK Financial and its Subsidiaries only forms contracts with recruiters with whom we have an established business relationship and with whom we have in place a signed agreement. All contact with BOK Financial and its Subsidiaries from third parties must be through our Human Resources Department. Any contact made outside of the BOK Financial Human Resources Department by a third party will cancel any future business relationships between the third party and BOK Financial.  \xa0 Department:  Information Technology\n\t\t]	[]
2017-01-25	Senior Software Development Engineer in Test	Gracenote	Emeryville, CA	[\nAre you ready to revolutionize entertainment? Gracenote is an entertainment data and technology provider powering the world\u2019s top music services, automakers, cable and satellite operators, and consumer electronics companies. At its core, Gracenote helps people find, discover and connect with the entertainment they love. Daily, Gracenote processes 35 Billion rows of data and is quickly becoming a world-leader in return path \u201cbig data.\u201d Over the past 2 years, the company has grown to more than 1800 employees in 20 countries, including over 400 of the world\u2019s top engineers with a passion for music, video, sports, and entertainment technology. Founded in 1998, Gracenote is a subsidiary of Tribune Media, one of America\u2019s most iconic and respected media companies. We are presently looking for a Senior Software Developer in Test to join our dynamic Software Development Team and help improve Gracenote\u2019s award-winning technologies. \xa0 IN THIS ROLE YOU WILL:  Collaborate with product management, developers to improve testability, automation, and tools Write test automation for Desktop and/or mobile applications, such as Desktop (C/Java), Android(Java), Windows Mobile (C#) and iOS (ObjC/Swift) Whitebox, Greybox and Blackbox testing; test and implement mobile SDK (Software Development Kit). Work with the team to increase the test coverage Lead and execute tests during all stages of development cycles Work with various development team and product management to improve efficiency and effectiveness of test automation Define and implement testing and verification strategies Own documentation that communicates the procedures and test results  FOR THIS ROLE WE ARE LOOKING FOR INDIVIDUALS THAT HAVE:  B.S. in CS/EE preferred, 7+ years applicable industry experience required 7+ years of experience writing test cases and/or test plans 5+ years of software development or equivalent test automation experience Experience writing and executing detailed test cases, test plans and test design documents, Hands-on programming experience in C/Java/C#/ObjC/Swift and in object oriented design Experience with GitHub, JIRA, Jenkins Experience testing SDKs. Strong analytical and debugging skills Strong problem solving skills Excellent written and verbal communication skills Ability to work on multiple simultaneous projects / initiatives Experience working in Agile environment  Nice to have:  Experienced in BDD Test automation with Cucumber framework using JRuby, Cucumber-jvm, Calabash, SpecFlow or OCcukes Experience in using Junit and Jmeter Domain experience with Music MetaData  \xa0 Our passion for music, TV, movies, and sports is at the heart of everything we do. But what really makes us tick is our people. From Emeryville to Sydney and Queensbury to Amsterdam, we are building the team that\u2019s going to disrupt the digital universe. This starts by creating a workplace where all things entertainment are celebrated and innovation can come from anyone. If you are interested in being mission critical and on the leading edge of global entertainment technology then please contact us today!\u2028 \u2028 Gracenote is an EOE M/F/D/V\n]	[]
2017-02-03	Sr. Linux System Administrator (RHCE RHCSA or VCA CentOS Puppet)	Volt	Mesa, AZ	[\n\xa0*\xa0*\xa0*Senior System Administrator SaaS Linux CentOS RHEL RedHat RHCE Linux+ MCSA CCNA Puppet Labs Chef Jenkins CICD Continuous Integration Continuous Deployment Configuration Management Virtualization Citrix Xen Hypervisor Hyper-V KVM LAMP SAN NAS VMware CloudStack AWS EC2 ITIL Office365 Cross-Platform Multi-Platform Virtualization Mac OS X VLAN DNS Load Balancing Windows Server 2012 R2 Active Directory Virtual Machines\xa0*\xa0*\xa0* Sr. Linux System Administrator (RHCE RHCSA or VCA CentOS Puppet) | IT Healthcare Consulting | Mesa, AZ (6 mos contract-to-perm) \xa0*\xa0*\xa0*GREAT TECH STACK\xa0*\xa0*\xa0*COMPETITIVE MARKET RATE (DOE)\xa0*\xa0*\xa0* \xa0*\xa0*\xa0*Senior System Administrator SaaS Linux CentOS RHEL RedHat RHCE Linux+ MCSA CCNA Puppet Labs Chef Jenkins CICD Continuous Integration Continuous Deployment Configuration Management Virtualization Citrix Xen Hypervisor Hyper-V KVM LAMP SAN NAS VMware CloudStack AWS EC2 ITIL Office365 Cross-Platform Multi-Platform Virtualization Mac OS X VLAN DNS Load Balancing Windows Server 2012 R2 Active Directory Virtual Machines\xa0*\xa0*\xa0* SUMMARY\xa0 o The Sr. Linux Systems Administrator is responsible for daily monitoring, management, troubleshooting, and issue resolution of the SaaS infrastructure.\xa0 o Small to medium environment 20 linux physical / virtual servers with good virtualization engine experience\xa0 o CentOS Linux environment running custom applications on a LAMP stack. Other supported components/systems include Windows Server, Windows 7, Mac OS X, and Active Directory.\xa0 o Implementing system hardware and/or software upgrades\xa0 o Configure and troubleshoot networking hardware\xa0 o Documents, designs, and deploys new Virtual Machines\xa0 o Disaster Recovery\xa0 o Ability to create a custom environment \xa0*\xa0*\xa0*Senior System Administrator SaaS Linux CentOS RHEL RedHat RHCE Linux+ MCSA CCNA Puppet Labs Chef Jenkins CICD Continuous Integration Continuous Deployment Configuration Management Virtualization Citrix Xen Hypervisor Hyper-V KVM LAMP SAN NAS VMware CloudStack AWS EC2 ITIL Office365 Cross-Platform Multi-Platform Virtualization Mac OS X VLAN DNS Load Balancing Windows Server 2012 R2 Active Directory Virtual Machines\xa0*\xa0*\xa0*Requirements\xa0 o 5+ years of Systems/Server Administration and maintenance experience on: Linux (CentOS, RHEL) and Windows (Windows Server 2008/2012 R2), Mac OS X cross-platform\xa0 o Cloud/Virtualization experience with: VMware, CloudStack, AWS/EC2, Citrix Xen Hypervisor (Hyper-V), KVM\xa0 o Proficient with LAMP stack and Active Directory administration\xa0 o Networking experience with routing/switching, access control, IP subnets, VLAN, DNS, and load balancing and Cisco/Juniper hardware configuration\xa0 o Understanding of the ITIL framework\xa0 o Knowledge of SAN and/or NAS storage technologies\xa0 o Excellent communication, problem solving and team collaborative skills \xa0*\xa0*\xa0*Senior System Administrator SaaS Linux CentOS RHEL RedHat RHCE Linux+ MCSA CCNA Puppet Labs Chef Jenkins CICD Continuous Integration Continuous Deployment Configuration Management Virtualization Citrix Xen Hypervisor Hyper-V KVM LAMP SAN NAS VMware CloudStack AWS EC2 ITIL Office365 Cross-Platform Multi-Platform Virtualization Mac OS X VLAN DNS Load Balancing Windows Server 2012 R2 Active Directory Virtual Machines\xa0*\xa0*\xa0* PREFERRED (but NOT required)\xa0 o MSCS or BSCS or related degree\xa0 o Experience with Puppet Labs Virtualization, familiar with (CICD) Continuous Intergration/Deployment and/or Configuration Management/Build tools: Jenkins, Maven, Chef, Ansible, Docker, Vagrant, etc.\xa0 o Certifications: RHCE, RHCSA, VCA, CompTIA Linux+, MCSA and/or CCNA are highly preferred\xa0 o Familiar with supporting SaaS infrastructure\xa0 o Basic Office365 configuration and tuning Key Words: Senior System Administrator SaaS Linux CentOS RHEL RedHat RHCE Linux+ MCSA CCNA Puppet Labs Chef Jenkins CICD Continuous Integration Continuous Deployment Configuration Management Virtualization Citrix Xen Hypervisor Hyper-V KVM LAMP SAN NAS VMware CloudStack AWS EC2 ITIL Office365 Cross-Platform Multi-Platform Virtualization Mac OS X VLAN DNS Load Balancing Windows Server 2012 R2 Active Directory Virtual Machines Interested or know someone who is? Send resumes to: BRussII@Volt.com. Call Bob A. Russ II at: (714) 283.7369. VOLT Workforce Solutions is an Equal Opportunity Employer.\xa0 Date Posted:  1/8/2017 Department:  Software Engineering\n\t\t]	[\n\t\t\t\t\t\t\tWe believe that people are more than a collection of keywords on a resume. Personality and ambition are as much a part of your value as your work experience, so we strive to get to know each candidate, because we want to provide more than just a job \u2013 we want to find you a position where you can thrive. Whether you\u2019re seeking contingent employment or direct placement, locally or in a new locale, count on Volt as an ally in your job search.\n\t\t\t\t\t\t]
2017-02-03	Ontology, RDF Consultant	Resource Logistics	Hoboken, NJ	[\nOntology, RDF ConsultantLocation: Hoboken, NJDuration: 6 + monthsJD:Ontology, RDF, Sparql Apache Gene with Hadoop knowledge.\n]	[]
2017-01-31	SuccessFactors Succession Planning Cons. - San Antonio, TX. #23953	R121	San Antonio, TX	[\nR121 has placed over 5,200 SAP Professionals since 2003. We understand the SAP marketplace and pride ourselves on serving SAP candidates as individuals, not commodities. As one of the only Staffing Specialists to concentrate on SAP, we recognize a candidate\u2019s personalized skills and have the ability to match them with both direct end clients and select consulting partners.\xa0My direct end client has an opening for\xa0a SuccessFactors Succession Planning Consultant to join them for a\xa0new project. \xa0This will be a 21 week contract initially and will start March 6. \xa0You must be willing to be on-site each week.\xa0US citizens and those authorized to work in the US are encouraged to apply. \xa0We are unable to transfer or sponsor H1b candidates at this time.\xa0Qualifications:Hands-on implementation experience with Succession Planning and Career Development PlanningMust have SF certification in Succession Planning and Career Development PlanningExperience with Job Profile Builder is a plusExperience with Performance Management and Goals Management is a plusMust have excellent communication skills\xa0If you are interested, please respond to this ad with an updated resume and a summary of your skills. We look forward to hearing from you soon.\xa0*SAP is the trademark of SAP AG in Germany and in several other countries.\n]	[]
2017-01-25	SQL Developer	Systems Technology Group Inc. (STG)	Dearborn, MI	[\nTitle: SQL DeveloperDescription: STG is a SEI CMMi Level 5 company with several Fortune 500 and State Government clients. STG has a opening for SQL Developer. Please note that these project assignments are with our own direct clients. We do not go through any vendors. STG only does business with direct end-clients. These positions are expected to be long term. STG will provide immigration and permanent residency sponsorship assistance to those candidates who need it.\xa0Required Skills:\xa0Experience with creating/maintaining stored Procedures.Experience completing performance tuning of databases and applications.Experience creating and tuning complex SQL queries.2 years of experience on a project delivery team utilizing a SQL Server database and 1 year with Oracle Database. Resume Submittal Instructions: Interested/qualified candidates should email their word formatted resumes to Ms. Narayani Sundaresan at Narayani.sundaresan@stgit.com and /or contact at 248.712.6712. In the subject line of the email please include: First and Last Name - SQL Developer (MI).\xa0Corporate Overview of STG: Established in 1985, Systems Technology Group (STG) is a fast growing IT and Engineering consulting and systems integration services firm. STG is proud that clients like Ford Motor Company, American Axle, Sears Corporation, Chrysler, LLC, Mercedes Benz, United Health, General Motors, State of Texas, State of Michigan, State of Minnesota, State of Georgia, and others trust their IT services needs to STG. STG has offices in North America, Europe and India to service our clients global IT and Engineering needs.\n]	[]
2017-02-01	NodeJS Developer	Rose IT Corp.	San Francisco, CA	[\nPosition:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0NodeJS Developer (only Local )Duration:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa06+ Months (Contract)Location:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 San Francisco, CALooking for software engineers or developers to work with a high end Data Analytics platform development team in San Francisco city.Other:\xa0Background check clearance with strict evaluation required prior to the start\u200bJob Description:Looking for software engineers or developers to work with a high end Data Analytics platform development team in San Francisco city.\xa0Responsibilities\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Hands-on development across\xa0full stack\xa0ranging from front-end to backend on nodejs.\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Solid understanding of functional (FP) programming in Javascript using current design patterns/practices, especially as it applies to building flexible NodeJS applications\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Build Java Script, Node. JS based APIs\xa0\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Integration with enterprise systems, databases,graphQL and cloud systems using APIs.\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Effectively communicate and report critical issues to leadership team in a timely manner\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Provide thought leadership, strategy and lead innovation by exploring, investigating, recommending, benchmarking and implementing technologies for APIs\xa0Required Skills:\xb7\xa0\xa0\xa0\xa0\xa0\xa0 2+ years of experience with NodeJs and Express\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience in Restful API development using express.\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Strong Database Concepts and SQL Skills\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Quick Learner with ability to Multi-task and learn in a fast paced environment\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Strong analytical, communication skills with attention to details a must\xa0Nice to have:\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Front-end Javascript framework such as AngularJS or React\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Github or other open source code we can check out.\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience with Elm, Haskell\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience in GraphQL\xa0\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience with micro service and/or event-driven architecture.\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience with Test Driven Development is a big plus\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Good knowledge of Design Patterns, data structures and algorithms\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience building data driven products is a big plus\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience working in a startup environment using open source technologies\xb7\xa0\xa0\xa0\xa0\xa0\xa0 Experience in architecting and building large scale systems requiring high availability and high scalability.\xa0\xa0 \xa0Send me resume: smreddy@roseitcorp.com\xa0\xa0\xa0\n]	[]
2017-02-03	Architect, SCOM System Center Operations Manager	Request Technology, LLC	Lincolnshire, IL	[\nPrestigious Organization is seeking an Architect of System Center Operations Manager(SCOM). The SCOM Architect\xa0is responsible for managing and maintaining the enterprise SCOM platform.\xa0The SCOM platform is the primary solution for monitoring all technology systems and applications globally.\xa0Candidate will be responsible for collaborating with the Platform, Network, and Database engineering teams, as well as, application support teams to determine requirements for filters, events, alerts, and dashboards and reporting in various monitoring tools.\xa0This role also has responsibility for maintaining integrations from other monitoring solutions that route through SCOM or an Orchestrator based workflow, as necessary.Responsibilities: \xa0Perform administrative tasks from the Operation Manager console, provide application support for the SCOM platform and create and maintain monitoring and notification rules.Identify monitoring gaps in the environment and propose solutions that leverage our existing investment in SCOM.Identify opportunities to improve SCOM performance specific to agents, console views, MP\u2019s, etc.Review and update SCOM console security, apply patches, create SCOM console roles and reviews, and create and install custom Management Packs (MP) as needed.Review, plan and implement SCOM upgrades and releases (2012 R2 to 2016).Deliver SCOM views via Remote Desktop Web Access, create custom reports on results of SCOM monitoring, using SQL Server Reporting Services (SSRS) technologies, and provide problem resolution for SCOM components and related custom scripts.Utilize verbal and written communication skills to maintain accurate system documentation and provide training as requiredAbility to communicate how to leverage technology to create business value and become more effective and efficientTransfer knowledge via documentation and training to support team resources.Qualifications:BS/BA in Computer Science, Business Administration or related field or the equivalent work experience.Minimum 7 to 10 years of related work experience including solid exposure to enterprise architectureExperience with the installation and administration of Microsoft System Center Operations Manager 2012Experience in application/network performance and availability monitoringExperience using the Microsoft Windows PowerShell scripting engine to automate tasks with SCOMExperience with System Center Configuration Manager 2012Experience with System Center OrchestratorKnowledge of multiple processor systems, RAID hardware, SCSI attached, and storage area network solutions, preferably experience with HP and EMC hardware.Knowledge of BMC Patrol, EasyVista ITSM, Nagios, Silect MP Author/Studio, XML, and SNMPMust be a self-starter demonstrating the willingness to address / resolve ambiguity and conflict within complex business change projects.Promote and follow prescribed project management guidelines for projectsMaintain documentation for all operational / support processes for the systems supported by the Server Technologies team; automate repetitive processes where appropriate\n]	[]
2017-02-02	QA/Automation Engineers	Tekmark Global Solutions LLC	Jersey City, NJ	[\n\t\t\tJob Description:-Client is seeking a Test Engineers - Senior/LeadSummary:-As a Software Quality Engineer you will assist in the planning and testing of ongoing releases of institutional web-based products including applications targeted for mobile devices in addition to traditional software applications. -This role is suitable for individuals that are highly curious and driven to create stable and scalable solutions for an ever-changing environment. -The range and scope of this position will be manual and automated testing of new web-based and traditional applications and services as well as regressive testing and maintenance practices. Qualifications:-Test planning and test execution, requirements analysis, and investigative analysis of defects.-Experience with testing automation tools and frameworks preferred-Experience with testing APIs (stress, load, security testing), including but not limited to REST-based APIs and Services, black box and white box testing-Proficient at Software Developer Level or equivalent experience in the software testing field working as an Automation Engineer-Integration of functional test automation into Continuous Integration approach (i.e. Jenkins)-Integration of manual/automation test results into product management approach (i.e. Atlassian)-Good knowledge of at least one automated testing Tool (i.e. Appium Selenium, UFT, Test Complete), Automation Frameworks (i.e. FitNesse, Cucumber, Spock, TestNG, JUnit, NUnit), and Version Control Systems (i.e. GIT, SVN, Microsoft VSTS)-Bachelor's Degree in Computer Science, Engineering, Information Systems, or related field; Advanced degree preferred-3+ years prior hands-on experience in writing automated software testing code (i.e. APIs, Web)-Experience with principles of ALM and software development methodologies preferred-Experience with load and performance testing tools preferred-Effective communication and documentation skills required-Experience working in an Agile environment including hands-on experience with ATDD / TDD methodologies Test Automation Tools / Techniques / Frameworks.\n]	[]
